bse_d000_i05_0001,47,101,104, GA,963,10,96.392606, GVWY,162,10,16.287663, SHVR,1005,10,100.513811, ZIC,868,10,86.837612, ZIP,930,10,93.02790837
bse_d000_i05_0001,47,101,103, GA,963,10,96.392606, GVWY,162,10,16.287663, SHVR,1005,10,100.513811, ZIC,883,10,88.337612, ZIP,950,10,95.02850855
bse_d000_i05_0001,48,91,102, GA,963,10,96.392606, GVWY,162,10,16.287663, SHVR,1040,10,104.013811, ZIC,883,10,88.337612, ZIP,970,10,97.02910873
bse_d000_i05_0001,48,85,101, GA,996,10,99.692606, GVWY,162,10,16.287663, SHVR,1040,10,104.013811, ZIC,883,10,88.337612, ZIP,970,10,97.02910873
bse_d000_i05_0001,48,85,104, GA,999,10,99.992606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,883,10,88.337612, ZIP,970,10,97.02910873
bse_d000_i05_0001,48,85,112, GA,999,10,99.992606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,924,10,92.437612, ZIP,970,10,97.02910873
bse_d000_i05_0001,48,85,112, GA,999,10,99.992606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,962,10,96.237612, ZIP,970,10,97.02910873
bse_d000_i05_0001,49,85,112, GA,999,10,99.992606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,996,10,99.637612, ZIP,970,10,97.02910873
bse_d000_i05_0001,49,85,112, GA,1022,10,102.292606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,996,10,99.637612, ZIP,973,10,97.32919876
bse_d000_i05_0001,49,85,110, GA,1022,10,102.292606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,996,10,99.637612, ZIP,1005,10,100.530159
bse_d000_i05_0001,50,83,109, GA,1022,10,102.292606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,996,10,99.637612, ZIP,1017,10,101.7305192
bse_d000_i05_0001,50,85,109, GA,1039,10,103.992606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,996,10,99.637612, ZIP,1017,10,101.7305192
bse_d000_i05_0001,50,85,109, GA,1039,10,103.992606, GVWY,162,10,16.287663, SHVR,1079,10,107.913811, ZIC,996,10,99.637612, ZIP,1065,10,106.5319596
bse_d000_i05_0001,51,85,100, GA,1040,10,104.092606, GVWY,162,10,16.287663, SHVR,1108,10,110.813811, ZIC,996,10,99.637612, ZIP,1065,10,106.5319596
bse_d000_i05_0001,51,85,112, GA,1040,10,104.092606, GVWY,162,10,16.287663, SHVR,1108,10,110.813811, ZIC,996,10,99.637612, ZIP,1087,10,108.7326198
bse_d000_i05_0001,52,85,116, GA,1040,10,104.092606, GVWY,162,10,16.287663, SHVR,1108,10,110.813811, ZIC,996,10,99.637612, ZIP,1087,10,108.7326198
bse_d000_i05_0001,52,85,125, GA,1040,10,104.092606, GVWY,162,10,16.287663, SHVR,1108,10,110.813811, ZIC,1025,10,102.537612, ZIP,1087,10,108.7326198
bse_d000_i05_0001,53,85,94, GA,1069,10,106.992606, GVWY,162,10,16.287663, SHVR,1154,10,115.413811, ZIC,1025,10,102.537612, ZIP,1087,10,108.7326198
bse_d000_i05_0001,53,86,95, GA,1069,10,106.992606, GVWY,189,10,18.987663, SHVR,1185,10,118.513811, ZIC,1025,10,102.537612, ZIP,1087,10,108.7326198
bse_d000_i05_0001,54,91,98, GA,1069,10,106.992606, GVWY,189,10,18.987663, SHVR,1185,10,118.513811, ZIC,1025,10,102.537612, ZIP,1113,10,111.3334
bse_d000_i05_0001,54,87,98, GA,1069,10,106.992606, GVWY,189,10,18.987663, SHVR,1185,10,118.513811, ZIC,1025,10,102.537612, ZIP,1113,10,111.3334
bse_d000_i05_0001,54,87,100, GA,1083,10,108.392606, GVWY,189,10,18.987663, SHVR,1185,10,118.513811, ZIC,1025,10,102.537612, ZIP,1139,10,113.9341803
bse_d000_i05_0001,55,83,96, GA,1118,10,111.892606, GVWY,189,10,18.987663, SHVR,1185,10,118.513811, ZIC,1025,10,102.537612, ZIP,1150,10,115.0345104
bse_d000_i05_0001,56,94,95, GA,1127,10,112.792606, GVWY,189,10,18.987663, SHVR,1185,10,118.513811, ZIC,1025,10,102.537612, ZIP,1172,10,117.2351706
